ID tarea,Código,Problema,Responsable,Dirección,Fecha de reporte,Tiempo en cuarentena,Estado,Resultado,Subtipo del resultado,Responsable,Dirección de origen
13653209,TMML86299,Mal identificado,Paula,MA-0-022-031-03-03,2023-10-23 19:24:42,34 min,Terminada,Mal identificado,Está mal identificado por el vendedor,Agustina,MS-0-014-012-02-04
13653208,TMML86299,Mal identificado,Paula,MA-0-022-031-03-03,2023-10-23 19:24:42,34 min,Terminada,Mal identificado,Está mal identificado por el vendedor,Agustina,MS-0-014-012-02-04
13653207,TMML86299,Mal identificado,Paula,MA-0-022-031-03-03,2023-10-23 19:24:42,34 min,Terminada,Mal identificado,Está mal identificado por el vendedor,Agustina,MS-0-014-012-02-04
13653206,TMML86299,Mal identificado,Paula,MA-0-022-031-03-03,2023-10-23 19:24:42,34 min,Terminada,Mal identificado,Está mal identificado por el vendedor,Agustina,MS-0-014-012-02-04
13653205,TMML86299,Mal identificado,Paula,MA-0-022-031-03-03,2023-10-23 19:24:42,34 min,Terminada,Mal identificado,Está mal identificado por el vendedor,Agustina,MS-0-014-012-02-04
13653204,TMML86299,Mal identificado,Paula,MA-0-022-031-03-03,2023-10-23 19:24:42,34 min,Terminada,Mal identificado,Está mal identificado por el vendedor,Agustina,MS-0-014-012-02-04
13653203,TMML86299,Mal identificado,Paula,MA-0-022-031-03-03,2023-10-23 19:24:42,34 min,Terminada,Mal identificado,Está mal identificado por el vendedor,Agustina,MS-0-014-012-02-04
13653202,TMML86299,Mal identificado,Paula,MA-0-022-031-03-03,2023-10-23 19:24:42,34 min,Terminada,Mal identificado,Está mal identificado por el vendedor,Agustina,MS-0-014-012-02-04
13653201,TMML86299,Mal identificado,Paula,MA-0-022-031-03-03,2023-10-23 19:24:42,34 min,Terminada,Mal identificado,Está mal identificado por el vendedor,Agustina,MS-0-014-012-02-04
13653200,TMML86299,Mal identificado,Paula,MA-0-022-031-03-03,2023-10-23 19:24:42,34 min,Terminada,Mal identificado,Está mal identificado por el vendedor,Agustina,MS-0-014-012-02-04
13653191,WSOW06306,Dañado,Paula,ES-0-051-076-04-02,2023-10-23 19:24:14,11 min,Terminada,Reacondicionado,Packaging con corte,Axel,ES-0-051-076-04-02
13653190,WSOW06306,Dañado,Paula,ES-0-051-076-04-02,2023-10-23 19:24:14,11 min,Terminada,Reacondicionado,Packaging con corte,Axel,ES-0-051-076-04-02
13653068,PAGC72312,Mal identificado,Ulises,EQ-0-053-007-02-02,2023-10-23 19:16:12,28 min,Terminada,Mal identificado,Características divergente,Agustina,ES-0-027-035-04-01
13653047,GZIL75001,Mal identificado,Ulises,EQ-0-053-007-02-02,2023-10-23 19:14:59,31 min,Terminada,Mal identificado,Características divergente,Agustina,ES-0-027-035-04-01
13653046,GZIL75001,Mal identificado,Ulises,EQ-0-053-007-02-02,2023-10-23 19:14:59,31 min,Terminada,Mal identificado,Características divergente,Agustina,ES-0-027-035-04-01
13653045,GZIL75001,Mal identificado,Ulises,EQ-0-053-007-02-02,2023-10-23 19:14:59,31 min,Terminada,Mal identificado,Características divergente,Agustina,ES-0-027-035-04-01
13653044,GZIL75001,Mal identificado,Ulises,EQ-0-053-007-02-02,2023-10-23 19:14:59,31 min,Terminada,Mal identificado,Características divergente,Agustina,ES-0-027-035-04-01
13653043,GZIL75001,Mal identificado,Ulises,EQ-0-053-007-02-02,2023-10-23 19:14:59,31 min,Terminada,Mal identificado,Características divergente,Agustina,ES-0-027-035-04-01
13653042,GZIL75001,Mal identificado,Ulises,EQ-0-053-007-02-02,2023-10-23 19:14:59,31 min,Terminada,Mal identificado,Características divergente,Agustina,ES-0-027-035-04-01
13653029,XGVR72057,Dañado,sandra,EK-0-010-093-01-02,2023-10-23 19:12:29,1 hs 47 min,Terminada,Reacondicionado,Packaging con corte,Axel,ES-0-010-093-01-02
13652981,IIKC45010,Dañado,JOEL,DN-0-027-008-01-01,2023-10-23 19:07:57,1 hs 48 min,Terminada,Dañado,Está mojado,Antonela,QuP-0-001-000-00-00
13652910,QXZV17488,Dañado,gomez,ES-0-032-025-03-01,2023-10-23 18:59:24,28 min,Terminada,Reacondicionado,Packaging con corte,Axel,ES-0-032-025-03-01
13652728,TZLJ74382,Dañado,tatiana,MS-0-004-012-02-03,2023-10-23 18:50:00,7 min,Terminada,Dañado,Está roto,Axel,MS-0-004-012-02-03
13652648,FXMN30571,Dañado,Florencia,KA-0-001-000-00-00,2023-10-23 18:46:12,1 hs 11 min,Terminada,Dañado,Está roto,Axel,QuP-0-001-000-00-00
13652620,KVWJ79506,Mal identificado,Agustina,EQ-0-027-012-02-04,2023-10-23 18:42:15,1 hs 7 min,Terminada,Mal identificado,Características divergente,Agustina,MS-0-006-025-03-01
13652619,KVWJ79506,Mal identificado,Agustina,EQ-0-027-012-02-04,2023-10-23 18:42:15,1 hs 7 min,Terminada,Mal identificado,Características divergente,Agustina,MS-0-006-025-03-01
13652618,KVWJ79506,Mal identificado,Agustina,EQ-0-027-012-02-04,2023-10-23 18:42:15,1 hs 7 min,Terminada,Mal identificado,Características divergente,Agustina,MS-0-006-025-03-01
13652617,KVWJ79506,Mal identificado,Agustina,EQ-0-027-012-02-04,2023-10-23 18:42:15,1 hs 7 min,Terminada,Mal identificado,Características divergente,Agustina,MS-0-006-025-03-01
13652616,KVWJ79506,Mal identificado,Agustina,EQ-0-027-012-02-04,2023-10-23 18:42:15,1 hs 7 min,Terminada,Mal identificado,Características divergente,Agustina,MS-0-006-025-03-01
13652615,KVWJ79506,Mal identificado,Agustina,EQ-0-027-012-02-04,2023-10-23 18:42:15,1 hs 7 min,Terminada,Mal identificado,Características divergente,Agustina,MS-0-006-025-03-01
13652484,XPDL66057,Dañado,florencia,KA-0-001-000-00-00,2023-10-23 18:35:31,6 hs 21 min,Terminada,Dañado,Está roto,Irina,QuP-0-001-000-00-00
13652207,OFBE56006,Dañado,Franco,EE-0-002-000-00-00,2023-10-23 18:27:47,5 min,Terminada,Reacondicionado,Packaging con corte,Axel,QuP-0-001-000-00-00
13652199,YFAB82590,Dañado,aguero,MS-0-011-007-03-04,2023-10-23 18:27:26,26 min,Terminada,Reacondicionado,Packaging con corte,Axel,MS-0-011-007-03-04
13652181,RIWG80578,Dañado,Franco,EE-0-002-000-00-00,2023-10-23 18:26:05,10 min,Terminada,Reacondicionado,Packaging abollado/aplastado,Axel,QuP-0-001-000-00-00
13652078,CPMT17538,Dañado,Matias,DN-0-027-008-03-02,2023-10-23 18:21:07,2 hs 36 min,Terminada,Dañado,Está aplastado,Antonela,QuP-0-001-000-00-00
13652067,SGSI76194,Dañado,lorenzo,EE-0-002-000-00-00,2023-10-23 18:20:24,1 hs 3 min,Terminada,Reacondicionado,Packaging con corte,Axel,MS-2-048-050-01-04
13652046,VOLD11724,Dañado,angeles,KA-0-001-000-00-00,2023-10-23 18:17:27,1 hs 40 min,Terminada,Dañado,Está roto,Axel,QuP-0-001-000-00-00
13651887,UWJE89121,Mal identificado,andres,ES-0-050-010-01-01,2023-10-23 18:06:50,16 min,Terminada,En buen estado,En buen estado,Axel,ES-0-050-010-01-01
13651845,OKEF75470,Dañado,gisela,EE-0-002-000-00-00,2023-10-23 18:03:06,2 hs 34 min,Terminada,Reacondicionado,Packaging mojado,Antonela,QuP-0-001-000-00-00
13651829,OLCT59384,Otros,Agustina,ES-0-041-030-03-02,2023-10-23 18:01:22,3 min,Terminada,En buen estado,En buen estado,Agustina,ES-0-041-030-03-02
13651825,YIPS69112,Otros,Agustina,ES-0-048-031-03-02,2023-10-23 18:00:25,12 min,Terminada,En buen estado,En buen estado,Agustina,ES-0-048-031-03-02
13651776,CNEI58665,Otros,Agustina,ES-0-041-048-02-01,2023-10-23 17:59:59,9 min,Terminada,En buen estado,En buen estado,Agustina,ES-0-041-048-02-01
13651717,YWDL58200,Otros,Agustina,ES-0-038-005-02-01,2023-10-23 17:55:52,53 seg,Terminada,En buen estado,En buen estado,Agustina,ES-0-038-005-02-01
13651400,MMFT81287,Dañado,maylen,KA-0-001-000-00-00,2023-10-23 17:33:01,19 min,Terminada,Dañado,Está roto,Antonela,MS-0-007-038-01-04
13651355,LOTP76398,Dañado,maylen,MS-0-021-086-02-02,2023-10-23 17:21:39,12 min,Terminada,Reacondicionado,Producto incompleto,Antonela,MS-0-021-086-02-02
13651353,BASD84040,Mal identificado,Agustina,EQ-0-027-012-02-02,2023-10-23 17:21:32,20 min,Terminada,Mal identificado,Características divergente,Agustina,MS-0-010-029-02-05
13651352,BASD84040,Mal identificado,Agustina,EQ-0-027-012-02-02,2023-10-23 17:21:31,20 min,Terminada,Mal identificado,Características divergente,Agustina,MS-0-010-029-02-05
13651351,BASD84040,Mal identificado,Agustina,EQ-0-027-012-02-02,2023-10-23 17:21:31,20 min,Terminada,Mal identificado,Características divergente,Agustina,MS-0-010-029-02-05
13651350,BASD84040,Mal identificado,Agustina,EQ-0-027-012-02-02,2023-10-23 17:21:31,20 min,Terminada,Mal identificado,Características divergente,Agustina,MS-0-010-029-02-05
13651349,BASD84040,Mal identificado,Agustina,EQ-0-027-012-02-02,2023-10-23 17:21:31,20 min,Terminada,Mal identificado,Características divergente,Agustina,MS-0-010-029-02-05
13651348,BASD84040,Mal identificado,Agustina,EQ-0-027-012-02-02,2023-10-23 17:21:31,20 min,Terminada,Mal identificado,Características divergente,Agustina,MS-0-010-029-02-05
13651347,BASD84040,Mal identificado,Agustina,EQ-0-027-012-02-02,2023-10-23 17:21:31,20 min,Terminada,Mal identificado,Características divergente,Agustina,MS-0-010-029-02-05
13651346,BASD84040,Mal identificado,Agustina,EQ-0-027-012-02-02,2023-10-23 17:21:31,20 min,Terminada,Mal identificado,Características divergente,Agustina,MS-0-010-029-02-05
13651345,BASD84040,Mal identificado,Agustina,EQ-0-027-012-02-02,2023-10-23 17:21:31,20 min,Terminada,Mal identificado,Características divergente,Agustina,MS-0-010-029-02-05
13651344,BASD84040,Mal identificado,Agustina,EQ-0-027-012-02-02,2023-10-23 17:21:31,20 min,Terminada,Mal identificado,Características divergente,Agustina,MS-0-010-029-02-05
13651343,BASD84040,Mal identificado,Agustina,EQ-0-027-012-02-02,2023-10-23 17:21:31,20 min,Terminada,Mal identificado,Características divergente,Agustina,MS-0-010-029-02-05
13651342,BASD84040,Mal identificado,Agustina,EQ-0-027-012-02-02,2023-10-23 17:21:31,20 min,Terminada,Mal identificado,Características divergente,Agustina,MS-0-010-029-02-05
13651341,BASD84040,Mal identificado,Agustina,EQ-0-027-012-02-02,2023-10-23 17:21:31,20 min,Terminada,Mal identificado,Características divergente,Agustina,MS-0-010-029-02-05
13651340,BASD84040,Mal identificado,Agustina,EQ-0-027-012-02-02,2023-10-23 17:21:31,20 min,Terminada,Mal identificado,Características divergente,Agustina,MS-0-010-029-02-05
13651339,BASD84040,Mal identificado,Agustina,EQ-0-027-012-02-02,2023-10-23 17:21:31,20 min,Terminada,Mal identificado,Características divergente,Agustina,MS-0-010-029-02-05
13651338,BASD84040,Mal identificado,Agustina,EQ-0-027-012-02-02,2023-10-23 17:21:31,20 min,Terminada,Mal identificado,Características divergente,Agustina,MS-0-010-029-02-05
13651337,BASD84040,Mal identificado,Agustina,EQ-0-027-012-02-02,2023-10-23 17:21:30,20 min,Terminada,Mal identificado,Características divergente,Agustina,MS-0-010-029-02-05
13651336,BASD84040,Mal identificado,Agustina,EQ-0-027-012-02-02,2023-10-23 17:21:30,20 min,Terminada,Mal identificado,Características divergente,Agustina,MS-0-010-029-02-05
13651335,BASD84040,Mal identificado,Agustina,EQ-0-027-012-02-02,2023-10-23 17:21:30,20 min,Terminada,Mal identificado,Características divergente,Agustina,MS-0-010-029-02-05
13651334,BASD84040,Mal identificado,Agustina,EQ-0-027-012-02-02,2023-10-23 17:21:30,20 min,Terminada,Mal identificado,Características divergente,Agustina,MS-0-010-029-02-05
13651333,BASD84040,Mal identificado,Agustina,EQ-0-027-012-02-02,2023-10-23 17:21:30,20 min,Terminada,Mal identificado,Características divergente,Agustina,MS-0-010-029-02-05
13651332,BASD84040,Mal identificado,Agustina,EQ-0-027-012-02-02,2023-10-23 17:21:30,20 min,Terminada,Mal identificado,Características divergente,Agustina,MS-0-010-029-02-05
13651331,BASD84040,Mal identificado,Agustina,EQ-0-027-012-02-02,2023-10-23 17:21:30,20 min,Terminada,Mal identificado,Características divergente,Agustina,MS-0-010-029-02-05
13651330,BASD84040,Mal identificado,Agustina,EQ-0-027-012-02-02,2023-10-23 17:21:30,20 min,Terminada,Mal identificado,Características divergente,Agustina,MS-0-010-029-02-05
13651329,BASD84040,Mal identificado,Agustina,EQ-0-027-012-02-02,2023-10-23 17:21:30,20 min,Terminada,Mal identificado,Características divergente,Agustina,MS-0-010-029-02-05
13651328,BASD84040,Mal identificado,Agustina,EQ-0-027-012-02-02,2023-10-23 17:21:30,20 min,Terminada,Mal identificado,Características divergente,Agustina,MS-0-010-029-02-05
13651327,BASD84040,Mal identificado,Agustina,EQ-0-027-012-02-02,2023-10-23 17:21:30,20 min,Terminada,Mal identificado,Características divergente,Agustina,MS-0-010-029-02-05
13651326,BASD84040,Mal identificado,Agustina,EQ-0-027-012-02-02,2023-10-23 17:21:30,20 min,Terminada,Mal identificado,Características divergente,Agustina,MS-0-010-029-02-05
13651325,BASD84040,Mal identificado,Agustina,EQ-0-027-012-02-02,2023-10-23 17:21:30,20 min,Terminada,Mal identificado,Características divergente,Agustina,MS-0-010-029-02-05
13651324,BASD84040,Mal identificado,Agustina,EQ-0-027-012-02-02,2023-10-23 17:21:30,20 min,Terminada,Mal identificado,Características divergente,Agustina,MS-0-010-029-02-05
13651323,BASD84040,Mal identificado,Agustina,EQ-0-027-012-02-02,2023-10-23 17:21:30,20 min,Terminada,Mal identificado,Características divergente,Agustina,MS-0-010-029-02-05
13651322,BASD84040,Mal identificado,Agustina,EQ-0-027-012-02-02,2023-10-23 17:21:30,20 min,Terminada,Mal identificado,Características divergente,Agustina,MS-0-010-029-02-05
13651321,BASD84040,Mal identificado,Agustina,EQ-0-027-012-02-02,2023-10-23 17:21:30,20 min,Terminada,Mal identificado,Características divergente,Agustina,MS-0-010-029-02-05
13651320,BASD84040,Mal identificado,Agustina,EQ-0-027-012-02-02,2023-10-23 17:21:30,20 min,Terminada,Mal identificado,Características divergente,Agustina,MS-0-010-029-02-05
13651319,BASD84040,Mal identificado,Agustina,EQ-0-027-012-02-02,2023-10-23 17:21:30,20 min,Terminada,Mal identificado,Características divergente,Agustina,MS-0-010-029-02-05
13651318,BASD84040,Mal identificado,Agustina,EQ-0-027-012-02-02,2023-10-23 17:21:30,20 min,Terminada,Mal identificado,Características divergente,Agustina,MS-0-010-029-02-05
13651317,BASD84040,Mal identificado,Agustina,EQ-0-027-012-02-02,2023-10-23 17:21:30,20 min,Terminada,Mal identificado,Características divergente,Agustina,MS-0-010-029-02-05
13651316,BASD84040,Mal identificado,Agustina,EQ-0-027-012-02-02,2023-10-23 17:21:30,20 min,Terminada,Mal identificado,Características divergente,Agustina,MS-0-010-029-02-05
13651315,BASD84040,Mal identificado,Agustina,EQ-0-027-012-02-02,2023-10-23 17:21:30,20 min,Terminada,Mal identificado,Características divergente,Agustina,MS-0-010-029-02-05
13651314,BASD84040,Mal identificado,Agustina,EQ-0-027-012-02-02,2023-10-23 17:21:30,20 min,Terminada,Mal identificado,Características divergente,Agustina,MS-0-010-029-02-05
13651313,BASD84040,Mal identificado,Agustina,EQ-0-027-012-02-02,2023-10-23 17:21:30,20 min,Terminada,Mal identificado,Características divergente,Agustina,MS-0-010-029-02-05
13651312,BASD84040,Mal identificado,Agustina,EQ-0-027-012-02-02,2023-10-23 17:21:29,20 min,Terminada,Mal identificado,Características divergente,Agustina,MS-0-010-029-02-05
13651311,BASD84040,Mal identificado,Agustina,EQ-0-027-012-02-02,2023-10-23 17:21:29,20 min,Terminada,Mal identificado,Características divergente,Agustina,MS-0-010-029-02-05
13651310,BASD84040,Mal identificado,Agustina,EQ-0-027-012-02-02,2023-10-23 17:21:29,20 min,Terminada,Mal identificado,Características divergente,Agustina,MS-0-010-029-02-05
13651309,BASD84040,Mal identificado,Agustina,EQ-0-027-012-02-02,2023-10-23 17:21:29,20 min,Terminada,Mal identificado,Características divergente,Agustina,MS-0-010-029-02-05
13651308,BASD84040,Mal identificado,Agustina,EQ-0-027-012-02-03,2023-10-23 17:21:29,17 min,Terminada,Mal identificado,Características divergente,Agustina,MS-0-010-029-02-05
13651307,BASD84040,Mal identificado,Agustina,EQ-0-027-012-02-03,2023-10-23 17:21:29,17 min,Terminada,Mal identificado,Características divergente,Agustina,MS-0-010-029-02-05
13651306,BASD84040,Mal identificado,Agustina,EQ-0-027-012-02-02,2023-10-23 17:21:29,20 min,Terminada,Mal identificado,Características divergente,Agustina,MS-0-010-029-02-05
13651305,BASD84040,Mal identificado,Agustina,EQ-0-027-012-02-03,2023-10-23 17:21:29,17 min,Terminada,Mal identificado,Características divergente,Agustina,MS-0-010-029-02-05
13651304,BASD84040,Mal identificado,Agustina,EQ-0-027-012-02-03,2023-10-23 17:21:29,17 min,Terminada,Mal identificado,Características divergente,Agustina,MS-0-010-029-02-05
13651303,BASD84040,Mal identificado,Agustina,EQ-0-027-012-02-02,2023-10-23 17:21:29,20 min,Terminada,Mal identificado,Características divergente,Agustina,MS-0-010-029-02-05
13651302,BASD84040,Mal identificado,Agustina,EQ-0-027-012-02-03,2023-10-23 17:21:29,17 min,Terminada,Mal identificado,Características divergente,Agustina,MS-0-010-029-02-05
13651301,BASD84040,Mal identificado,Agustina,EQ-0-027-012-02-02,2023-10-23 17:21:29,20 min,Terminada,Mal identificado,Características divergente,Agustina,MS-0-010-029-02-05
13651300,BASD84040,Mal identificado,Agustina,EQ-0-027-012-02-02,2023-10-23 17:21:29,20 min,Terminada,Mal identificado,Características divergente,Agustina,MS-0-010-029-02-05
13651299,BASD84040,Mal identificado,Agustina,EQ-0-027-012-02-02,2023-10-23 17:21:29,20 min,Terminada,Mal identificado,Características divergente,Agustina,MS-0-010-029-02-05
13651263,BASD84040,Mal identificado,Agustina,EQ-0-027-012-02-03,2023-10-23 17:17:17,21 min,Terminada,Mal identificado,Características divergente,Agustina,MS-0-007-045-01-05
13651262,BASD84040,Mal identificado,Agustina,EQ-0-027-012-02-03,2023-10-23 17:17:17,21 min,Terminada,Mal identificado,Características divergente,Agustina,MS-0-007-045-01-05
13651261,BASD84040,Mal identificado,Agustina,EQ-0-027-012-02-03,2023-10-23 17:17:17,21 min,Terminada,Mal identificado,Características divergente,Agustina,MS-0-007-045-01-05
13651260,BASD84040,Mal identificado,Agustina,EQ-0-027-012-02-03,2023-10-23 17:17:17,21 min,Terminada,Mal identificado,Características divergente,Agustina,MS-0-007-045-01-05
13651259,BASD84040,Mal identificado,Agustina,EQ-0-027-012-02-03,2023-10-23 17:17:17,21 min,Terminada,Mal identificado,Características divergente,Agustina,MS-0-007-045-01-05
13651258,BASD84040,Mal identificado,Agustina,EQ-0-027-012-02-03,2023-10-23 17:17:17,21 min,Terminada,Mal identificado,Características divergente,Agustina,MS-0-007-045-01-05
13651257,BASD84040,Mal identificado,Agustina,EQ-0-027-012-02-03,2023-10-23 17:17:17,21 min,Terminada,Mal identificado,Características divergente,Agustina,MS-0-007-045-01-05
13651256,BASD84040,Mal identificado,Agustina,EQ-0-027-012-02-03,2023-10-23 17:17:17,21 min,Terminada,Mal identificado,Características divergente,Agustina,MS-0-007-045-01-05
13651255,BASD84040,Mal identificado,Agustina,EQ-0-027-012-02-03,2023-10-23 17:17:16,21 min,Terminada,Mal identificado,Características divergente,Agustina,MS-0-007-045-01-05
13651254,BASD84040,Mal identificado,Agustina,EQ-0-027-012-02-03,2023-10-23 17:17:16,21 min,Terminada,Mal identificado,Características divergente,Agustina,MS-0-007-045-01-05
13651253,BASD84040,Mal identificado,Agustina,EQ-0-027-012-02-03,2023-10-23 17:17:16,21 min,Terminada,Mal identificado,Características divergente,Agustina,MS-0-007-045-01-05
13651252,BASD84040,Mal identificado,Agustina,EQ-0-027-012-02-03,2023-10-23 17:17:16,21 min,Terminada,Mal identificado,Características divergente,Agustina,MS-0-007-045-01-05
13651251,BASD84040,Mal identificado,Agustina,EQ-0-027-012-02-03,2023-10-23 17:17:16,21 min,Terminada,Mal identificado,Características divergente,Agustina,MS-0-007-045-01-05
13651250,BASD84040,Mal identificado,Agustina,EQ-0-027-012-02-03,2023-10-23 17:17:16,21 min,Terminada,Mal identificado,Características divergente,Agustina,MS-0-007-045-01-05
13651249,BASD84040,Mal identificado,Agustina,EQ-0-027-012-02-03,2023-10-23 17:17:16,21 min,Terminada,Mal identificado,Características divergente,Agustina,MS-0-007-045-01-05
13651248,BASD84040,Mal identificado,Agustina,EQ-0-027-012-02-03,2023-10-23 17:17:16,21 min,Terminada,Mal identificado,Características divergente,Agustina,MS-0-007-045-01-05
13651247,BASD84040,Mal identificado,Agustina,EQ-0-027-012-02-03,2023-10-23 17:17:16,21 min,Terminada,Mal identificado,Características divergente,Agustina,MS-0-007-045-01-05
13651246,BASD84040,Mal identificado,Agustina,EQ-0-027-012-02-03,2023-10-23 17:17:16,21 min,Terminada,Mal identificado,Características divergente,Agustina,MS-0-007-045-01-05
13651245,BASD84040,Mal identificado,Agustina,EQ-0-027-012-02-03,2023-10-23 17:17:16,21 min,Terminada,Mal identificado,Características divergente,Agustina,MS-0-007-045-01-05
13651244,BASD84040,Mal identificado,Agustina,EQ-0-027-012-02-03,2023-10-23 17:17:16,21 min,Terminada,Mal identificado,Características divergente,Agustina,MS-0-007-045-01-05
13651243,BASD84040,Mal identificado,Agustina,EQ-0-027-012-02-03,2023-10-23 17:17:16,21 min,Terminada,Mal identificado,Características divergente,Agustina,MS-0-007-045-01-05
13651242,BASD84040,Mal identificado,Agustina,EQ-0-027-012-02-03,2023-10-23 17:17:16,21 min,Terminada,Mal identificado,Características divergente,Agustina,MS-0-007-045-01-05
13651241,BASD84040,Mal identificado,Agustina,EQ-0-027-012-02-03,2023-10-23 17:17:16,21 min,Terminada,Mal identificado,Características divergente,Agustina,MS-0-007-045-01-05
13651240,BASD84040,Mal identificado,Agustina,EQ-0-027-012-02-03,2023-10-23 17:17:16,21 min,Terminada,Mal identificado,Características divergente,Agustina,MS-0-007-045-01-05
13651239,BASD84040,Mal identificado,Agustina,EQ-0-027-012-02-03,2023-10-23 17:17:16,21 min,Terminada,Mal identificado,Características divergente,Agustina,MS-0-007-045-01-05
13651238,BASD84040,Mal identificado,Agustina,EQ-0-027-012-02-03,2023-10-23 17:17:16,21 min,Terminada,Mal identificado,Características divergente,Agustina,MS-0-007-045-01-05
13651237,BASD84040,Mal identificado,Agustina,EQ-0-027-012-02-03,2023-10-23 17:17:16,21 min,Terminada,Mal identificado,Características divergente,Agustina,MS-0-007-045-01-05
13651236,BASD84040,Mal identificado,Agustina,EQ-0-027-012-02-03,2023-10-23 17:17:16,21 min,Terminada,Mal identificado,Características divergente,Agustina,MS-0-007-045-01-05
